fips,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
26165,,,,,,,,,,,,,,,,,,,,,27.25,42.02777777777778,43.79886685552408,41.93557422969187,37.85795454545455,41.74293785310734,38.37921348314607,42.65449438202247,39.121883656509695,33.35294117647059,36.896067415730336,36.68847352024922,37.76946107784431,37.53958944281525,36.32022471910113,36.68258426966292,36.8112676056338,36.04643962848297,37.05337078651685,35.26764705882353,34.59550561797753,35.94722222222222,34.625
27003,42.716510903426794,39.6578947368421,33.556451612903224,36.65137614678899,35.57734806629834,32.01709401709402,27.310924369747898,38.58791208791209,48.96067415730337,42.50958904109589,32.737430167597765,34.82222222222222,31.70360110803324,30.4,33.61772853185595,37.60171919770774,33.31944444444444,37.25753424657534,39.06575342465754,35.96986301369863,26.437158469945356,27.02191780821918,25.457534246575342,46.27945205479452,48.204918032786885,50.016438356164386,43.92602739726028,46.43835616438356,44.94808743169399,46.23013698630137,47.97808219178082,44.87123287671233,44.59836065573771,42.45205479452055,40.48626373626374,38.558904109589044,37.01912568306011,40.83835616438356,42.15068493150685,38.27472527472528,37.0,23.96591754596348,2.6082802547770703
27005,,,,,,,,,,,,,,,,,,,,,,,,,,42.453183520599254,40.592696629213485,40.64325842696629,32.88154269972452,32.097345132743364,34.23184357541899,32.76190476190476,37.05539358600583,36.23295454545455,31.55491329479769,34.74022346368715,27.049861495844876,31.494505494505493,32.96648044692738,29.433333333333334,31.74590163934426,45.72549019607843,
27007,,,,,,,,,,28.331521739130434,,,,,,,,,9.133333333333333,15.238095238095237,,,,,,,,,,,,,,,21.011363636363637,20.46961325966851,20.318435754189945,23.51274787535411,25.318181818181817,23.676136363636363,23.58217270194986,28.680351906158357,
27013,49.14720812182741,25.833333333333332,27.20886075949367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27017,,,,,,,,,19.083333333333332,14.700325732899023,12.082191780821917,14.0,13.81132075471698,12.5,12.333333333333334,13.033898305084746,12.5,12.924528301886792,14.358490566037736,12.958333333333334,11.595238095238095,23.131221719457013,21.690058479532162,24.322128851540615,25.459610027855152,37.5265306122449,31.56088560885609,31.75531914893617,31.74331550802139,33.46666666666667,20.23013698630137,31.806763285024154,33.51801801801802,33.13725490196079,31.095652173913045,35.018181818181816,29.25824175824176,28.38082191780822,28.138418079096045,25.924157303370787,22.5225988700565,17.571047169605208,
27021,,,,,,,,,,,,,,,,,,,,,,,,25.563636363636363,25.88135593220339,22.055555555555557,25.576271186440678,22.423076923076923,20.340425531914892,18.428571428571427,20.85185185185185,21.62162162162162,19.95,,,,,,25.996875,17.02,18.208092485549134,48.31818181818182,
27027,,,,,,,,,,,,,,,,,,,13.23076923076923,16.974358974358974,,,,,,,,,,,,,,,,,,,,,,,
27031,,,,,,,,,,,,,,,,,,,,,,,,,,,15.648068669527897,12.644376899696049,12.057971014492754,10.8625,23.517110266159698,23.80456026058632,21.568862275449103,24.333333333333332,19.613095238095237,20.569767441860463,15.48314606741573,19.695156695156694,19.705382436260624,18.164670658682635,10.889855072463767,12.088414634146341,
27035,,,,,,,,,,,,,,,,,,,,,27.0,30.75,,,37.435754189944134,39.207317073170735,34.380116959064324,37.643874643874646,38.484848484848484,36.1,34.07878787878788,36.294285714285714,36.205555555555556,29.78082191780822,30.96986301369863,34.917808219178085,29.439775910364144,32.41483516483517,30.635057471264368,27.75766016713092,27.55710306406685,35.221288515406165,
27037,35.9940119760479,28.27,36.28181818181818,34.9046052631579,36.424778761061944,42.38243626062323,33.162721893491124,39.59365994236311,44.47605633802817,40.39204545454545,34.70670391061452,34.42774566473989,32.19648093841642,30.197771587743734,33.652054794520545,42.87945205479452,40.39071038251366,36.37808219178082,34.74794520547945,35.90958904109589,36.978142076502735,38.93150684931507,36.23287671232877,45.06027397260274,42.967213114754095,41.221917808219175,37.15890410958904,40.88767123287671,38.7896174863388,41.35342465753425,41.73150684931507,37.83835616438356,33.84426229508197,31.742465753424657,29.410958904109588,32.68493150684932,30.31967213114754,31.465753424657535,33.863013698630134,31.684931506849313,33.17486338797814,18.63893819538234,3.000928505106778
27041,,,,,,,,,,,,,,,,,4.571428571428571,11.571428571428571,,,25.384615384615383,27.88095238095238,,,,,,,,,,,,,,,,,,,,,
27047,,,,,,,,,,,,,,,,,,,,38.93333333333333,39.58,46.827586206896555,,,,,,,,,,,,,,,,,,,,,
27049,,,,,,,,,,,,,,,,,11.444444444444445,14.774193548387096,,,,,,52.80327868852459,40.9344262295082,51.31818181818182,45.675324675324674,44.650273224043715,42.794285714285714,40.78021978021978,38.76063829787234,39.46236559139785,39.39013452914798,39.46948356807512,38.736111111111114,37.467289719626166,34.21495327102804,36.76639344262295,37.94805194805195,37.157407407407405,35.98095238095238,40.495370370370374,
27053,55.175824175824175,52.582417582417584,45.85989010989011,46.03867403314917,47.92896174863388,41.362880886426595,40.78082191780822,43.391780821917806,56.75409836065574,54.49315068493151,45.413698630136984,39.967123287671235,38.89617486338798,39.97260273972603,41.868493150684934,40.654794520547945,39.67213114754098,35.72054794520548,39.967123287671235,37.515068493150686,45.95628415300546,47.497252747252745,44.772602739726025,42.23287671232877,40.61748633879781,44.53972602739726,45.4027397260274,49.635616438356166,42.30601092896175,40.62191780821918,35.96986301369863,37.652054794520545,34.557377049180324,39.441095890410956,44.016438356164386,46.205479452054796,45.177595628415304,46.602739726027394,44.95890410958904,43.446575342465756,40.32513661202186,29.905256463094886,7.123287671232877
27057,,,,,,,,,,19.103448275862068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27061,,,,,,,,,,,,,,,,,,,,,28.0,28.177777777777777,,,,,,,,,,,,,,,,,,,,,
27067,,,,,,,,,,,,,,,,,,,,,37.56521739130435,37.08571428571429,28.243243243243242,32.38135593220339,,,,,,,,,,,,,,,,,,,
27071,,,,,,21.81132075471698,27.666666666666668,31.171232876712327,33.80983606557377,28.4,28.519756838905774,28.625806451612902,33.00558659217877,32.60511363636363,33.08474576271186,34.25207756232687,34.48351648351648,9.777777777777779,,,,,,,,,,,,,,,,,,,,,,,,,
27075,32.75252525252525,32.51655629139073,28.37037037037037,,31.75,35.59243697478992,33.716981132075475,39.35507246376812,42.56842105263158,44.11347517730496,12.171122994652407,18.973684210526315,20.652014652014653,22.90452261306533,37.025862068965516,33.699438202247194,36.34180790960452,35.745152354570635,36.53894080996885,33.56609195402299,30.569565217391304,29.75109170305677,33.58371040723982,34.0,30.02654867256637,27.6523178807947,25.533333333333335,28.23728813559322,29.290858725761773,31.394886363636363,28.542857142857144,34.90449438202247,31.542465753424658,33.846575342465755,30.323287671232876,30.610958904109587,24.065573770491802,28.586301369863012,32.032876712328765,27.49586776859504,29.221917808219178,30.72099447513812,
27083,,,,,,,,,,,,,,,,,,,,,,,,,,43.27927927927928,37.58659217877095,40.13314447592068,45.08100558659218,41.74647887323944,46.48732394366197,36.4747191011236,38.54945054945055,38.03013698630137,33.4478021978022,30.15890410958904,29.29494382022472,33.11666666666667,32.446575342465756,32.687845303867405,32.18611111111111,38.693593314763234,
27085,,,,,,,,,,,,,,,,,,,,32.111111111111114,34.36363636363637,,,,,,,,,,,,,,,,,,,,,,
27095,,,,,,,,,,,,,,,,,,9.266666666666667,12.215686274509803,42.28861788617886,39.483050847457626,40.47488584474886,41.82553191489362,41.529411764705884,36.47933884297521,41.214285714285715,40.202586206896555,35.83116883116883,35.42372881355932,33.75536480686695,33.88265306122449,34.468599033816425,34.28506787330317,34.478873239436616,31.577272727272728,35.026905829596416,30.701421800947866,34.166666666666664,32.96825396825397,33.8421052631579,33.710204081632654,35.93061224489796,
27097,,,,,,,,,,,,,,,,,11.777777777777779,12.86111111111111,,,,,,,,,,,,,,,,,,,,,,,,,
27103,,,,,,,,,,,,,,,,,,,,,35.666666666666664,37.06976744186046,,,,,,,,,,,,,,,,,,,,,
27109,60.62568306010929,52.104395604395606,49.07734806629834,46.78947368421053,43.895604395604394,40.84254143646409,33.88121546961326,30.153374233128833,34.782874617737,36.18282548476454,32.11931818181818,34.119113573407205,30.296296296296298,30.743093922651934,27.284122562674096,22.996402877697843,17.93103448275862,18.603448275862068,19.610169491525422,17.5,43.175824175824175,44.07339449541284,42.613207547169814,51.33225806451613,44.064245810055866,47.278551532033426,42.24517906336088,50.601694915254235,49.00547945205479,43.632876712328766,44.88333333333333,41.78055555555556,42.28412256267409,39.99178082191781,38.00277008310249,36.87671232876713,33.97808219178082,38.93424657534246,38.73407202216067,37.21153846153846,36.30601092896175,37.414324894103444,
27111,,,,,,,,,,,,,,,,,,11.375,19.225,29.8,32.13953488372093,,,,,,,,,,,,,,,,,,,,,,
27115,,,,,,,,,,,,,,,,,7.944444444444445,9.25,,3.2088607594936707,4.448071216617211,4.104109589041096,5.15625,,,,,,,,,,,,,,,,,,,4.11322869955157,
27117,,,,,,,,,,,,,,,,,10.75,12.054054054054054,,,,,,,,,,,,,,,,,,,,,,,,,
27123,56.83879781420765,53.25753424657534,60.92307692307692,66.82739726027397,58.6448087431694,57.273972602739725,52.868493150684934,55.04109589041096,50.72677595628415,50.673972602739724,45.75342465753425,43.12328767123287,39.65300546448088,39.131506849315066,42.57808219178082,38.81369863013698,38.76775956284153,35.602739726027394,34.73424657534247,38.0958904109589,46.32786885245902,49.868493150684934,49.67123287671233,48.99452054794521,46.013661202185794,45.276712328767125,41.778082191780825,44.72054794520548,40.20765027322405,40.83835616438356,41.86501377410468,40.41095890410959,37.756830601092894,34.912328767123284,39.47123287671233,35.706849315068496,31.737704918032787,33.1972602739726,36.24109589041096,33.75068493150685,33.19125683060109,28.702899765466498,
27133,,,,,,,,,,,,,,,,,,,,,,,29.32,32.6271186440678,33.208333333333336,31.801724137931036,28.54054054054054,31.767857142857142,29.678571428571427,29.99019607843137,29.555555555555557,26.85,27.76923076923077,27.376068376068375,25.846153846153847,25.478991596638654,,,,,,,
27135,,,,,,,,,,,,,,,,,,7.214285714285714,11.906976744186046,,,,,,,,,,,,,,,,,,,,,,,,
27137,47.84615384615385,49.220338983050844,44.52556818181818,36.973214285714285,43.31641791044776,36.79831932773109,42.56043956043956,44.285714285714285,33.17329545454545,42.487671232876714,24.263736263736263,22.632876712328766,21.289256198347108,20.596685082872927,20.458452722063036,19.66849315068493,27.284153005464482,37.42191780821918,36.71232876712329,36.19178082191781,36.677595628415304,33.66301369863014,35.04109589041096,44.96986301369863,42.39344262295082,45.56986301369863,45.06027397260274,45.56438356164384,42.669398907103826,42.92054794520548,41.26301369863014,40.44931506849315,38.797814207650276,40.52602739726027,40.032876712328765,37.202739726027396,33.30601092896175,36.25205479452055,38.47123287671233,36.57808219178082,36.77322404371585,29.533626567585344,34.855555555555554
27139,,,,,,,,,,,,,,,,,,,,,44.54117647058823,39.795918367346935,41.24193548387097,42.180672268907564,37.28151260504202,45.84166666666667,41.780082987551864,42.775,41.822784810126585,39.65432098765432,37.81818181818182,37.25,40.96629213483146,40.55172413793103,35.532679738562095,34.76648351648352,33.56786703601108,35.192837465564736,36.83473389355742,37.16986301369863,33.156164383561645,39.31623931623932,
27141,45.34615384615385,41.669444444444444,39.91899441340782,27.854609929078013,33.25328947368421,31.619318181818183,26.578512396694215,29.299319727891156,18.387096774193548,16.966101694915253,15.491803278688524,12.75,10.6,,11.3125,14.229508196721312,11.754098360655737,11.761904761904763,16.853658536585368,,,,,,,,,,,,,,,,,,,,,,,32.7068145800317,
27145,,,,,,25.224489795918366,25.31578947368421,34.116279069767444,27.74308300395257,26.682191780821917,25.52201257861635,,26.31578947368421,25.765714285714285,27.549723756906076,24.28932584269663,20.333333333333332,19.376068376068375,18.312676056338027,15.745205479452055,20.84923076923077,19.441595441595442,18.59722222222222,39.43013698630137,37.53825136612022,38.74246575342466,34.175342465753424,36.6958904109589,39.29234972677595,37.42739726027397,37.1866295264624,39.391549295774645,38.71857923497268,36.56824512534819,34.89664804469274,33.50704225352113,31.112021857923498,34.28219178082192,35.43013698630137,33.450581395348834,33.36612021857923,27.943156835639627,
27151,,,,,,,,,,,,,,,,,,,10.866666666666667,10.108108108108109,,,,,,,,,,,,,,,,,,,,,,,
27163,54.08391608391609,31.707602339181285,36.073170731707314,46.333333333333336,40.126666666666665,43.15686274509804,41.08139534883721,41.160919540229884,59.486486486486484,46.005714285714284,39.63905325443787,38.82857142857143,41.06217616580311,34.700892857142854,35.969298245614034,42.64529914529915,39.81196581196581,25.657342657342657,39.985590778097986,39.93785310734463,44.00456621004566,44.44796380090498,43.29326923076923,47.1244019138756,36.42857142857143,43.40909090909091,40.839622641509436,43.5933014354067,41.71568627450981,40.19607843137255,39.166666666666664,37.734375,43.661490683229815,42.19178082191781,39.772602739726025,41.03013698630137,35.431693989071036,41.843835616438355,45.90958904109589,37.54615384615385,33.32093023255814,36.78854625550661,
27169,,,,,,,,,,,,,,,,,,,13.4,15.135135135135135,,,35.142857142857146,34.61946902654867,31.713043478260868,34.67226890756302,28.37719298245614,30.120689655172413,31.475,26.8141592920354,26.56779661016949,27.558333333333334,24.366666666666667,23.733333333333334,32.89325842696629,21.216666666666665,19.29059829059829,20.630252100840337,23.831858407079647,19.83478260869565,18.436974789915965,20.19607843137255,
27171,,,,,,,,18.880794701986755,20.45528455284553,20.523364485981308,19.342424242424244,18.967261904761905,18.104100946372238,,21.038095238095238,22.10902255639098,19.75623268698061,20.76243093922652,,44.0,37.666666666666664,,,49.38039215686275,44.01652892561984,46.413223140495866,42.89750692520776,44.920679886685555,43.800561797752806,41.484931506849314,43.95184135977337,41.9972602739726,38.63661202185792,34.490196078431374,35.69121813031161,33.88235294117647,32.64542936288089,36.50958904109589,38.295890410958904,34.17403314917127,35.19607843137255,42.910364145658264,
27173,,,,,,,,,,,,,,,,,,11.071428571428571,16.46511627906977,,,,,,,,,,,,,,,,,,,,,,,,
28001,,,,,,,,44.62352941176471,49.67164179104478,38.82899628252788,43.1021897810219,39.2029520295203,40.125,42.16849816849817,37.596363636363634,44.62068965517241,53.00408163265306,59.390243902439025,62.53333333333333,63.723404255319146,61.22857142857143,49.215328467153284,46.71223021582734,51.69117647058823,45.89247311827957,53.399293286219084,50.248226950354606,45.02142857142857,41.95289855072464,39.50530035335689,42.685512367491164,44.195402298850574,,,,,,,,,,,
28003,,,,,,,,,,,,,,,,,,,,,,57.378787878787875,36.833333333333336,,,,,,,,,,,,,,,,,,,,
28011,,,,,,,,,,,,,,,,,,,,72.87292817679558,60.98947368421052,51.510714285714286,45.679715302491104,51.20192307692308,48.44225352112676,53.66942148760331,52.416438356164385,50.47671232876712,46.5828729281768,43.141176470588235,49.326027397260276,46.956011730205276,46.147222222222226,42.53061224489796,37.51196172248804,38.24081632653061,39.41393442622951,36.36595744680851,43.68910256410256,42.035714285714285,40.18732782369146,39.275,35.77777777777778
28019,,,,,,,,,,,,,,,,,28.19736842105263,45.734426229508195,,,,,,,,,,,,,,,,,,,,,,,,6.571030640668524,
28027,,,,,,,,,,,,21.452380952380953,19.83050847457627,20.535714285714285,17.280701754385966,16.62962962962963,15.115384615384615,16.654545454545456,16.789473684210527,8.6,,,,,,,,,,,,,,,,,,,,,,,
28033,53.3820895522388,48.02572347266881,50.78787878787879,52.77056277056277,47.596296296296295,45.34661354581673,55.63358778625954,55.69117647058823,57.57037037037037,42.838235294117645,60.56877323420074,48.583941605839414,44.95925925925926,44.40590405904059,52.81818181818182,61.52671755725191,47.734545454545454,58.76635514018692,60.86516853932584,56.1945205479452,54.95054945054945,46.772602739726025,47.03,53.24814814814815,49.566901408450704,59.52836879432624,55.24460431654676,56.37593984962406,49.850828729281766,45.60289855072464,49.23835616438356,47.73076923076923,47.26170798898072,41.73424657534247,41.52328767123288,39.26301369863014,41.07076923076923,39.24931506849315,41.41095890410959,39.75,38.36986301369863,40.0989010989011,38.67777777777778
28035,,,,,,,,,,,,,,,,,,,,60.56122448979592,53.99159663865546,49.778688524590166,50.88135593220339,53.898305084745765,51.03333333333333,54.669724770642205,51.53389830508475,52.1140350877193,48.75833333333333,43.94915254237288,46.43478260869565,46.533557046979865,41.11347517730496,39.26869806094183,39.57617728531856,38.43785310734463,35.544642857142854,35.6,38.45403899721448,36.19832402234637,38.61495844875346,39.48209366391185,41.43333333333333
28037,,,,,,,,,,,,,,44.282051282051285,38.6542750929368,50.02205882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,
28043,,,,,,,,,,,,,,,,,,,,,,,50.16,48.17857142857143,45.97872340425532,51.857142857142854,37.7,45.0,40.904347826086955,36.925233644859816,39.23529411764706,36.990566037735846,,,,27.060344827586206,31.458715596330276,30.533980582524272,28.79047619047619,,,,
28045,,,,,,,,60.09578544061303,57.242063492063494,55.46718146718147,54.19402985074627,45.64206642066421,49.153558052434455,52.43023255813954,62.23134328358209,61.93609022556391,50.96078431372549,57.976190476190474,51.01865671641791,52.618384401114206,50.850828729281766,41.44077134986226,37.37078651685393,41.175824175824175,39.807799442896936,54.08510638297872,56.853658536585364,,,40.03886925795053,42.810526315789474,42.77142857142857,41.00438596491228,38.51452282157676,39.629629629629626,37.06521739130435,37.238267148014444,37.68345323741007,37.49862258953168,37.61917808219178,38.376068376068375,38.9,39.955555555555556
28047,,,,,,,,,,,,,,,,,,,,62.544401544401545,62.425824175824175,54.28888888888889,49.291666666666664,54.33791208791209,54.348314606741575,62.09444444444444,56.446575342465756,52.69041095890411,49.19753086419753,47.02523659305994,49.35635359116022,47.6398891966759,43.9171270718232,39.71708683473389,43.13850415512465,40.14049586776859,38.19777158774373,38.91412742382271,40.61813186813187,41.11570247933884,41.57954545454545,38.83844011142061,40.766666666666666
28049,52.23224043715847,46.891666666666666,36.887362637362635,41.239010989010985,40.21857923497268,36.91160220994475,39.41095890410959,41.895890410958906,41.278688524590166,33.870523415977964,42.68219178082192,33.90934065934066,33.03225806451613,33.18082191780822,33.221917808219175,38.95616438356164,37.868852459016395,39.134246575342466,40.87397260273973,48.93150684931507,48.833333333333336,44.18356164383562,47.68219178082192,52.87671232876713,51.04644808743169,55.31232876712329,52.602739726027394,51.04931506849315,47.6731843575419,44.93623188405797,47.17955801104972,53.33424657534247,45.931693989071036,44.33424657534247,49.917808219178085,47.00547945205479,44.64754098360656,44.25205479452055,45.915068493150685,45.14246575342466,44.86065573770492,27.081007036954745,25.256043956043953
28059,,,,,55.04602510460251,50.29032258064516,55.395348837209305,64.25650557620818,58.955555555555556,46.886792452830186,63.720588235294116,46.13953488372093,49.69607843137255,44.06206896551724,41.3125,48.53146853146853,48.03448275862069,63.22649572649573,58.20814479638009,60.611111111111114,60.88339222614841,51.19713261648746,47.089285714285715,50.92057761732852,47.397476340694006,51.52793296089386,55.139275766016716,51.21917808219178,49.806748466257666,36.90548780487805,38.92307692307692,39.30494505494506,35.18559556786703,31.008426966292134,33.61772853185595,33.81267217630854,35.247058823529414,33.01690140845071,40.64088397790055,40.35890410958904,39.592696629213485,38.986072423398326,40.18888888888889
28067,,,,,,,,,,,,22.844444444444445,20.596491228070175,19.934426229508198,22.586206896551722,20.728813559322035,21.491803278688526,22.033898305084747,20.29310344827586,59.1588785046729,59.17796610169491,51.81666666666667,53.23275862068966,54.547008547008545,52.44915254237288,56.15652173913043,52.375,53.728813559322035,49.47107438016529,45.3739837398374,50.3801652892562,47.88135593220339,42.08620689655172,,,,,,,,,,
28073,,,,,,,,48.856031128404666,44.09090909090909,38.018382352941174,48.76923076923077,37.61090909090909,46.11678832116788,44.97345132743363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28075,,,,,,,,48.66544117647059,49.064777327935225,39.638392857142854,46.2967032967033,36.45985401459854,36.527472527472526,34.254612546125465,38.24,44.39272727272727,41.0,56.072916666666664,53.237864077669904,64.7433628318584,61.637010676156585,51.261818181818185,45.21771217712177,45.12734082397004,46.042857142857144,53.12544802867384,53.66975308641975,51.553424657534244,47.10220994475138,43.43188405797101,47.13972602739726,45.45730027548209,43.13387978142077,34.599173553719005,35.97520661157025,32.481327800829874,37.174528301886795,33.183673469387756,38.219409282700425,35.95510204081633,30.841269841269842,30.620408163265306,44.0
28081,,,,,,,,,,40.21167883211679,56.674157303370784,39.65250965250965,37.188235294117646,36.874538745387454,37.56363636363636,48.3587786259542,41.74909090909091,47.104109589041094,61.53781512605042,69.38095238095238,64.83859649122807,53.82332155477032,48.32517482517483,48.33229813664596,51.63661202185792,56.26648351648352,53.73698630136986,52.65934065934066,46.408839779005525,43.47826086956522,48.273972602739725,45.0828729281768,45.134328358208954,38.80578512396694,37.09016393442623,35.36595744680851,39.02100840336134,36.044444444444444,36.91769547325103,38.67219917012448,34.06172839506173,35.96694214876033,44.67741935483871
28087,,,,,,,,47.832727272727276,61.40551181102362,,,,,,,,,,,58.845360824742265,55.17094017094017,49.36206896551724,49.620370370370374,49.96116504854369,44.86607142857143,49.303030303030305,47.66949152542373,49.165217391304346,44.80869565217391,38.73451327433628,,,,,,,,,,,,,
28089,45.70383275261324,47.95582329317269,43.04477611940298,,,,,,52.45019920318725,41.653992395437264,54.05166051660517,42.49186991869919,45.78787878787879,43.04814814814815,45.721374045801525,49.85130111524163,50.42962962962963,54.67307692307692,59.904761904761905,60.58878504672897,60.86065573770492,50.99183673469388,44.19915254237288,45.795833333333334,43.190265486725664,,,,,,,,,,,,,,,,,,
28093,,,,,,,,,,,,,,,,,,,,,,,,,42.67434210526316,29.915254237288135,,,,,,,,,,,,,,,,,
28107,,,,,,,,,,,,,,,,,,,62.45220588235294,36.30120481927711,,,,,,,,,,,,,,,,,,,,,,,
28109,,,,,,,,,,,,,,,,,,,,,52.30769230769231,45.00826446280992,43.62608695652174,46.68141592920354,44.6271186440678,46.79611650485437,,,,,,,,,,,,,,,,,
28121,,,,,,,,,,,,,,,,,,,,58.97979797979798,53.58252427184466,49.64957264957265,47.40163934426229,50.2,45.04347826086956,33.9,,,,,,,,,,,,,,,,,
28123,,,,,,,,,,,,,,,,,,,,56.285714285714285,49.8235294117647,43.947826086956525,43.49557522123894,45.55670103092783,44.29807692307692,47.21495327102804,,,,,,,,,,,,,,,,,
28125,,,,,,,,,,,,,,51.32,52.21090909090909,60.20727272727273,54.338181818181816,56.234146341463415,,,,,,,,,,,,,,,,,,,,,,,,,
28149,,,,,,,,49.62641509433962,63.239700374531836,47.4760147601476,48.4169741697417,43.10394265232975,40.40350877192982,42.78546712802768,43.69896193771626,47.653979238754324,41.99285714285714,49.11440677966102,47.970338983050844,56.12083333333333,57.043010752688176,50.25270758122743,42.92170818505338,45.67164179104478,44.70059880239521,48.330275229357795,,,,,,,,,,,,,,,,,
28151,,,,,,,,,,,,20.558139534883722,22.0,24.03030303030303,16.857142857142858,20.574468085106382,16.528301886792452,18.696428571428573,19.69811320754717,9.272727272727273,,,,,,,,,,,,,,,,,,,,,,,
28155,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.15135135135135,36.655913978494624,,,,,,,,,,,,,,
28161,,,,,,,,,,,50.53521126760563,45.86176470588235,42.72346368715084,42.108635097493035,46.05357142857143,54.96309963099631,40.44025157232704,44.77961432506887,51.84,57.73407202216067,52.25,45.09090909090909,41.822535211267606,41.570247933884296,38.80057803468208,42.74927113702624,44.12742382271468,42.28651685393258,38.51132686084142,33.74164133738602,38.74722222222222,37.96060606060606,37.74576271186441,32.90350877192982,32.04968944099379,31.747720364741642,34.05277777777778,31.11898016997167,30.393846153846155,33.298850574712645,31.24137931034483,32.108635097493035,35.163636363636364
29003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.98048780487805,46.628571428571426,46.56485355648535,54.308411214953274,44.046728971962615,40.844339622641506,40.840375586854464,40.873831775700936,42.90534979423868,45.04897959183673,40.26122448979592,37.69795918367347,39.83265306122449,41.516129032258064
29005,,,,,,,,36.51086956521739,19.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.532608695652174,
29007,,,,,,26.68,23.48,27.0,19.88235294117647,21.94,19.375,17.964912280701753,17.362068965517242,15.8,17.934426229508198,19.803571428571427,18.042857142857144,15.033333333333333,16.970588235294116,,,,,,,,,,,,,,,,,,,,,,,,
29019,,,,,,,,24.37037037037037,27.904761904761905,25.719298245614034,21.613636363636363,,,,,,,,,,,,46.804597701149426,46.495652173913044,40.357142857142854,47.69642857142857,41.56666666666667,,,37.8177570093458,43.71028037383178,44.6204081632653,53.174528301886795,41.7196261682243,39.41588785046729,38.30373831775701,38.35981308411215,41.16734693877551,40.89387755102041,37.391836734693875,33.82786885245902,36.6204081632653,39.774193548387096
29021,,,,,,43.562277580071175,42.36734693877551,35.964071856287426,39.95428571428572,39.2962962962963,35.52870090634441,38.26536312849162,34.739495798319325,27.88135593220339,30.545454545454547,29.30857142857143,28.185185185185187,28.45639534883721,34.16620498614959,42.93922651933702,47.39344262295082,49.385245901639344,49.31147540983606,47.231404958677686,45.09016393442623,50.49586776859504,46.0920245398773,50.33738601823708,60.337539432176655,49.277955271565496,45.489736070381234,45.04980842911878,42.10315186246418,43.87465181058496,43.00275482093664,39.5467032967033,35.12396694214876,37.81643835616438,37.24517906336088,35.73698630136986,35.14794520547945,36.74246575342466,31.133333333333333
29027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.57276995305164,44.8177570093458,44.02040816326531,52.43457943925234,40.771028037383175,39.582159624413144,40.8177570093458,39.467289719626166,40.2962962962963,41.42448979591837,38.50612244897959,35.22857142857143,38.46938775510204,40.096774193548384
29037,,,,39.132616487455195,39.63556851311953,37.76857142857143,35.292397660818715,41.9156976744186,58.11063829787234,,,,,,,,,,,,52.41554054054054,50.35496183206107,55.460076045627375,50.398753894081,41.911877394636015,54.030534351145036,51.35361216730038,47.51145038167939,43.44656488549618,40.628070175438594,46.46027397260274,48.72727272727273,54.55494505494506,41.97783933518006,45.25513196480939,40.080357142857146,34.18681318681319,38.779944289693596,38.69505494505494,36.673972602739724,34.853591160220994,37.83013698630137,29.761363636363637
29039,,,,,,,,,,,,,,,,,,,66.82608695652173,56.92307692307692,59.77651515151515,55.25390625,52.74716981132075,52.35496183206107,43.44268774703557,54.713740458015266,51.61218836565097,52.48476454293629,48.21875,42.22598870056497,48.608815426997246,52.994152046783626,51.872093023255815,40.629629629629626,39.395604395604394,35.84090909090909,35.97175141242938,36.68870523415978,38.40220385674931,38.52421652421653,35.00284090909091,38.49142857142857,32.63157894736842
29043,,,,,,,,,,,,,,,26.0,24.944099378881987,22.21019108280255,12.533333333333333,,,,,,,,,,,,,,,,,,,,,,,,,
29047,63.34153005464481,54.58904109589041,50.64657534246575,54.73698630136986,57.013661202185794,48.8027397260274,45.40821917808219,55.706849315068496,60.65300546448088,48.704109589041096,46.446575342465756,53.443835616438356,46.42896174863388,45.71506849315068,52.41095890410959,52.68767123287671,46.52459016393443,48.728767123287675,49.25753424657534,57.41095890410959,61.97540983606557,60.19178082191781,61.03021978021978,53.134246575342466,39.81693989071038,49.536986301369865,57.358126721763085,55.18082191780822,47.31967213114754,46.67123287671233,50.463013698630135,51.81917808219178,53.84615384615385,45.73351648351648,43.24383561643835,42.11878453038674,38.601108033241,40.56318681318681,40.93388429752066,39.42739726027397,37.002747252747255,29.214242540535352,27.755555555555556
29049,,,,,,,,,,,,,,,,,,,,,,,,,46.64319248826291,59.74766355140187,54.757009345794394,55.33177570093458,44.88785046728972,43.83177570093458,51.299065420560744,51.04081632653061,60.33644859813084,46.22429906542056,41.507109004739334,44.75233644859813,44.44392523364486,43.93469387755102,44.42040816326531,41.926530612244896,37.608163265306125,40.17142857142857,41.45161290322581
29051,,,,,,,,,,,,,,,15.548387096774194,14.689655172413794,,,,,,,,,,,,,,,,,,,,,,,,,,,
